time,pressure
2023-10-01 01:13:00,0.5696122095432417
2023-10-01 01:14:00,0.5693155952664859
2023-10-01 01:15:00,0.5809074336528739
2023-10-01 01:16:00,0.5721210994492109
2023-10-01 01:17:00,0.5809072600218856
2023-10-01 01:18:00,0.5720306826168043
2023-10-01 01:19:00,0.596251495107678
2023-10-01 01:20:00,0.5849520375811459
2023-10-01 01:21:00,0.591978463730249
2023-10-01 01:22:00,0.5926753163257652
2023-10-01 01:23:00,0.5911088737696075
2023-10-01 01:24:00,0.5744397525706595
2023-10-01 01:25:00,0.5858759025577593
2023-10-01 01:26:00,0.5870417657380945
2023-10-01 01:27:00,0.5758656083060927
2023-10-01 01:28:00,0.6257600749563048
2023-10-01 01:29:00,0.5799265503429032
2023-10-01 01:30:00,0.5413584019554966
2023-10-01 01:31:00,0.5822588986358274
2023-10-01 01:32:00,0.6022360636251535
2023-10-01 01:33:00,0.5833916257995231
2023-10-01 01:34:00,0.6051779149212435
2023-10-01 01:35:00,0.6165696608656659
2023-10-01 01:36:00,0.5615038555880792
2023-10-01 01:37:00,0.6104516740195347
2023-10-01 01:38:00,0.5633952780926927
2023-10-01 01:39:00,0.6016317210459846
2023-10-01 01:40:00,0.6339053313545513
2023-10-01 01:41:00,0.5780313295481004
2023-10-01 01:42:00,0.5954862983768552
2023-10-01 01:43:00,0.6208474150381195
2023-10-01 01:44:00,0.601657477789088
2023-10-01 01:45:00,0.6081007121624854
2023-10-01 01:46:00,0.6512868011215992
2023-10-01 01:47:00,0.6076379421685896
2023-10-01 01:48:00,0.5859855734680193
2023-10-01 01:49:00,0.6534907522950864
2023-10-01 01:50:00,0.6066165772083683
2023-10-01 01:51:00,0.6194799995612149
2023-10-01 01:52:00,0.5764281442946044
2023-10-01 01:53:00,0.6488031411200357
2023-10-01 01:54:00,0.6267755405234767
2023-10-01 01:55:00,0.6240057865538658
2023-10-01 01:56:00,0.5988791905015409
2023-10-01 01:57:00,0.6043063364683424
2023-10-01 01:58:00,0.6137325642935985
2023-10-01 01:59:00,0.5966535177053344
2023-10-01 02:00:00,0.6247798987940244
2023-10-01 02:01:00,0.6210024952627045
2023-10-01 02:02:00,0.6513874219097545
2023-10-01 02:03:00,0.5949156008327603
2023-10-01 02:04:00,0.640378308713647
2023-10-01 02:05:00,0.6165907600620087
2023-10-01 02:06:00,0.6170260374446787
2023-10-01 02:07:00,0.6200647840891187
2023-10-01 02:08:00,0.5978348564023614
2023-10-01 02:09:00,0.6314434279110157
2023-10-01 02:10:00,0.6281798105565715
2023-10-01 02:11:00,0.642707375639475
2023-10-01 02:12:00,0.6400764793995788
2023-10-01 02:13:00,0.6612639177409729
2023-10-01 02:14:00,0.6324829924949977
2023-10-01 02:15:00,0.6441090817510379
2023-10-01 02:16:00,0.6257369039083875
2023-10-01 02:17:00,0.6317049018394059
2023-10-01 02:18:00,0.6144988900082153
2023-10-01 02:19:00,0.644088963954846
2023-10-01 02:20:00,0.6646219423014661
2023-10-01 02:21:00,0.6853518078335232
2023-10-01 02:22:00,0.6448753512447396
2023-10-01 02:23:00,0.6064108063081632
2023-10-01 02:24:00,0.6559345333500467
2023-10-01 02:25:00,0.6268741362485718
2023-10-01 02:26:00,0.6524515561557245
2023-10-01 02:27:00,0.6466326356152908
2023-10-01 02:28:00,0.6494734894271936
2023-10-01 02:29:00,0.645238723649597
2023-10-01 02:30:00,0.6234048569298289
2023-10-01 02:31:00,0.6495296436914754
2023-10-01 02:32:00,0.6290154115288067
2023-10-01 02:33:00,0.6738900979523331
2023-10-01 02:34:00,0.680574145619454
2023-10-01 02:35:00,0.6394048526952856
2023-10-01 02:36:00,0.634843277757167
2023-10-01 02:37:00,0.6427154429788916
2023-10-01 02:38:00,0.6291064866718765
2023-10-01 02:39:00,0.6899612129744506
2023-10-01 02:40:00,0.6771686593564568
2023-10-01 02:41:00,0.640539311407656
2023-10-01 02:42:00,0.6595223994437572
2023-10-01 02:43:00,0.6490449033823787
2023-10-01 02:44:00,0.6530676239526506
2023-10-01 02:45:00,0.646818176795113
2023-10-01 02:46:00,0.6771816111202896
2023-10-01 02:47:00,0.6575067000127252
2023-10-01 02:48:00,0.6482813178691209
2023-10-01 02:49:00,0.6387857019622514
2023-10-01 02:50:00,0.6829743278676927
2023-10-01 02:51:00,0.6802154848899995
2023-10-01 02:52:00,0.7065838399344601
2023-10-01 02:53:00,0.6500998913127397
2023-10-01 02:54:00,0.6078594596895532
2023-10-01 02:55:00,0.6453598462169263
2023-10-01 02:56:00,0.6699861514923449
2023-10-01 02:57:00,0.6767377453911269
2023-10-01 02:58:00,0.643484083557421
2023-10-01 02:59:00,0.669334993129986
2023-10-01 03:00:00,0.6654075727788604
2023-10-01 03:01:00,0.6393618781842786
2023-10-01 03:02:00,0.7042212002368725
2023-10-01 03:03:00,0.6384410824783671
2023-10-01 03:04:00,0.6250001193925848
2023-10-01 03:05:00,0.6597880698617732
2023-10-01 03:06:00,0.6274463349690873
2023-10-01 03:07:00,0.6877511901370208
2023-10-01 03:08:00,0.646145950478038
2023-10-01 03:09:00,0.652566686958386
2023-10-01 03:10:00,0.6690455079692885
2023-10-01 03:11:00,0.6741463600607204
2023-10-01 03:12:00,0.6791158721270594
2023-10-01 03:13:00,0.674902633061787
2023-10-01 03:14:00,0.6754952577719907
2023-10-01 03:15:00,0.6189131404280672
2023-10-01 03:16:00,0.6810472754748246
2023-10-01 03:17:00,0.6536747126327417
2023-10-01 03:18:00,0.6734388783433112
2023-10-01 03:19:00,0.6875501120300636
2023-10-01 03:20:00,0.6352451972007626
2023-10-01 03:21:00,0.6289810639901559
2023-10-01 03:22:00,0.6583277102827811
2023-10-01 03:23:00,0.6510566685764061
2023-10-01 03:24:00,0.6502904734134346
2023-10-01 03:25:00,0.6570255662155267
2023-10-01 03:26:00,0.6846734305621955
2023-10-01 03:27:00,0.6677877790181559
2023-10-01 03:28:00,0.6701909774621039
2023-10-01 03:29:00,0.6896948205951526
2023-10-01 03:30:00,0.6390206631014868
2023-10-01 03:31:00,0.6496989408481989
2023-10-01 03:32:00,0.6547260454328416
2023-10-01 03:33:00,0.6684185841890715
2023-10-01 03:34:00,0.658956509674943
2023-10-01 03:35:00,0.6906983280241735
2023-10-01 03:36:00,0.6719999708699149
2023-10-01 03:37:00,0.6400968355536176
2023-10-01 03:38:00,0.6656970737840467
2023-10-01 03:39:00,0.6315337471958582
2023-10-01 03:40:00,0.6929225277970927
2023-10-01 03:41:00,0.656582786813209
2023-10-01 03:42:00,0.6480600167287339
2023-10-01 03:43:00,0.6604989024054383
2023-10-01 03:44:00,0.6701514804868827
2023-10-01 03:45:00,0.651055787634921
2023-10-01 03:46:00,0.6842472154356727
2023-10-01 03:47:00,0.6877083791979065
2023-10-01 03:48:00,0.6798378237586193
2023-10-01 03:49:00,0.706237112580266
2023-10-01 03:50:00,0.691891022603831
2023-10-01 03:51:00,0.6616322988547089
2023-10-01 03:52:00,0.6652927881430842
2023-10-01 03:53:00,0.6761080068574806
2023-10-01 03:54:00,0.6623927734093098
2023-10-01 03:55:00,0.6529247211808562
2023-10-01 03:56:00,0.7253031696585653
2023-10-01 03:57:00,0.6768905794197425
2023-10-01 03:58:00,0.6965977690697854
2023-10-01 03:59:00,0.6558091747795793
2023-10-01 04:00:00,0.6637920126435648
2023-10-01 04:01:00,0.6643141776815754
2023-10-01 04:02:00,0.6889649213748832
2023-10-01 04:03:00,0.6811097191740499
2023-10-01 04:04:00,0.6968905100022172
2023-10-01 04:05:00,0.6476380575529611
2023-10-01 04:06:00,0.6905993052935694
2023-10-01 04:07:00,0.6655525685146961
2023-10-01 04:08:00,0.7129041577061486
2023-10-01 04:09:00,0.6964400576969207
2023-10-01 04:10:00,0.678645144743177
2023-10-01 04:11:00,0.6765053655261037
2023-10-01 04:12:00,0.6722025966801639
2023-10-01 04:13:00,0.698625837195338
2023-10-01 04:14:00,0.6720669228262505
2023-10-01 04:15:00,0.6550390326599659
2023-10-01 04:16:00,0.6992900341562599
2023-10-01 04:17:00,0.6814415534079166
2023-10-01 04:18:00,0.6968568589768932
2023-10-01 04:19:00,0.7054490292834099
2023-10-01 04:20:00,0.6635553788273096
2023-10-01 04:21:00,0.660041329660103
2023-10-01 04:22:00,0.7016537589934073
2023-10-01 04:23:00,0.6757116137352027
2023-10-01 04:24:00,0.6720131082208622
2023-10-01 04:25:00,0.6674394997268017
2023-10-01 04:26:00,0.6833784632962248
2023-10-01 04:27:00,0.6842311860808837
2023-10-01 04:28:00,0.693138727707449
2023-10-01 04:29:00,0.6705175934602673
2023-10-01 04:30:00,0.6819084754518491
2023-10-01 04:31:00,0.7088661384425583
2023-10-01 04:32:00,0.671715510598572
2023-10-01 04:33:00,0.693703205506262
2023-10-01 04:34:00,0.6646160827920193
2023-10-01 04:35:00,0.6893698973301263
2023-10-01 04:36:00,0.6909389255706923
2023-10-01 04:37:00,0.6432177414833673
2023-10-01 04:38:00,0.6562806743477172
2023-10-01 04:39:00,0.6461910766400869
2023-10-01 04:40:00,0.6580552642607276
2023-10-01 04:41:00,0.6798921666934552
2023-10-01 04:42:00,0.6757138478680945
2023-10-01 04:43:00,0.6803048174367169
2023-10-01 04:44:00,0.6876491354269729
2023-10-01 04:45:00,0.6614159696419031
2023-10-01 04:46:00,0.675948760809528
2023-10-01 04:47:00,0.7022946160365497
2023-10-01 04:48:00,0.6773030200969581
2023-10-01 04:49:00,0.6856576898199314
2023-10-01 04:50:00,0.7126965084766647
2023-10-01 04:51:00,0.6996979251188521
2023-10-01 04:52:00,0.6955651418461402
2023-10-01 04:53:00,0.669215454390647
2023-10-01 04:54:00,0.6301547917657376
2023-10-01 04:55:00,0.6638770497722136
2023-10-01 04:56:00,0.6972901852532776
2023-10-01 04:57:00,0.677374764843628
2023-10-01 04:58:00,0.6745930877715243
2023-10-01 04:59:00,0.697448597886418
2023-10-01 05:00:00,0.6445650216250324
2023-10-01 05:01:00,0.67136007023609
2023-10-01 05:02:00,0.6974759480272532
2023-10-01 05:03:00,0.6828487325139971
2023-10-01 05:04:00,0.6582528974900171
2023-10-01 05:05:00,0.6757757513490936
2023-10-01 05:06:00,0.6430494979811392
2023-10-01 05:07:00,0.6739680371414151
2023-10-01 05:08:00,0.6866301743658398
2023-10-01 05:09:00,0.6887695218218204
2023-10-01 05:10:00,0.6614879576186341
2023-10-01 05:11:00,0.6651679874212308
2023-10-01 05:12:00,0.6891526687874987
2023-10-01 05:13:00,0.6565748812489597
2023-10-01 05:14:00,0.687663776079059
2023-10-01 05:15:00,0.6527765836055659
2023-10-01 05:16:00,0.6709379716521311
2023-10-01 05:17:00,0.6706829273814058
2023-10-01 05:18:00,0.6900882831102892
2023-10-01 05:19:00,0.6546839814238038
2023-10-01 05:20:00,0.6717854477647144
2023-10-01 05:21:00,0.6454886012544222
2023-10-01 05:22:00,0.666492308599294
2023-10-01 05:23:00,0.6680784321231574
2023-10-01 05:24:00,0.6385490097927923
2023-10-01 05:25:00,0.6416689666019378
2023-10-01 05:26:00,0.6111787656599179
2023-10-01 05:27:00,0.6603470260361529
2023-10-01 05:28:00,0.6312168429472392
2023-10-01 05:29:00,0.6995491426272104
2023-10-01 05:30:00,0.6921055917130415
2023-10-01 05:31:00,0.6712386515793232
2023-10-01 05:32:00,0.6737342892301512
2023-10-01 05:33:00,0.6832131150324804
2023-10-01 05:34:00,0.6694700035205602
2023-10-01 05:35:00,0.6500851150344422
2023-10-01 05:36:00,0.6551446730946954
2023-10-01 05:37:00,0.6732984032855286
2023-10-01 05:38:00,0.6670766169997163
2023-10-01 05:39:00,0.6450744424533833
2023-10-01 05:40:00,0.6336532940868774
2023-10-01 05:41:00,0.6610662287943974
2023-10-01 05:42:00,0.6522376669530305
2023-10-01 05:43:00,0.666481337633902
2023-10-01 05:44:00,0.6748106146845755
2023-10-01 05:45:00,0.6654403648447089
2023-10-01 05:46:00,0.6747356135783438
2023-10-01 05:47:00,0.6840229968608295
2023-10-01 05:48:00,0.6404141536643785
2023-10-01 05:49:00,0.6531572889260667
2023-10-01 05:50:00,0.6560291392150812
2023-10-01 05:51:00,0.6864111445105961
2023-10-01 05:52:00,0.6703373976814522
2023-10-01 05:53:00,0.6434053291170354
2023-10-01 05:54:00,0.6914248407159453
2023-10-01 05:55:00,0.6594555075822803
2023-10-01 05:56:00,0.6493557797844036
2023-10-01 05:57:00,0.668706516423318
2023-10-01 05:58:00,0.672392473177102
2023-10-01 05:59:00,0.6559008011165806
2023-10-01 06:00:00,0.6254667783147476
2023-10-01 06:01:00,0.654502798780811
2023-10-01 06:02:00,0.6829357149591916
2023-10-01 06:03:00,0.6345890668075208
2023-10-01 06:04:00,0.6371971617737069
2023-10-01 06:05:00,0.6887144818428872
2023-10-01 06:06:00,0.6420719247126829
2023-10-01 06:07:00,0.6496088759587644
2023-10-01 06:08:00,0.6137866354697986
2023-10-01 06:09:00,0.6410930052140914
2023-10-01 06:10:00,0.6145682732097255
2023-10-01 06:11:00,0.6608661691777493
2023-10-01 06:12:00,0.6534354637747743
2023-10-01 06:13:00,0.6440990190583007
2023-10-01 06:14:00,0.6451516381229495
2023-10-01 06:15:00,0.6886197053567886
2023-10-01 06:16:00,0.6411953238189232
2023-10-01 06:17:00,0.6476157029230465
2023-10-01 06:18:00,0.6145063437456293
2023-10-01 06:19:00,0.6406192520430621
2023-10-01 06:20:00,0.6697356302957164
2023-10-01 06:21:00,0.6425751964428061
2023-10-01 06:22:00,0.6346082854277723
2023-10-01 06:23:00,0.6194633083267082
2023-10-01 06:24:00,0.6391405931608863
2023-10-01 06:25:00,0.5948765656344734
2023-10-01 06:26:00,0.659910789429967
2023-10-01 06:27:00,0.682965852577303
2023-10-01 06:28:00,0.6210802234101813
2023-10-01 06:29:00,0.6283212532400315
2023-10-01 06:30:00,0.6545206128578683
2023-10-01 06:31:00,0.6402805618432261
2023-10-01 06:32:00,0.6446766323723916
2023-10-01 06:33:00,0.6045701661578066
2023-10-01 06:34:00,0.599713745179607
2023-10-01 06:35:00,0.65454743421985
2023-10-01 06:36:00,0.645609034015004
2023-10-01 06:37:00,0.6680863591795326
2023-10-01 06:38:00,0.6480690021848715
2023-10-01 06:39:00,0.5822828254100755
2023-10-01 06:40:00,0.6143535974019155
2023-10-01 06:41:00,0.6398795257547065
2023-10-01 06:42:00,0.6197678701378992
2023-10-01 06:43:00,0.6442880521395364
2023-10-01 06:44:00,0.6123749239160095
2023-10-01 06:45:00,0.6322039683920431
2023-10-01 06:46:00,0.6670941906353275
2023-10-01 06:47:00,0.619245713689801
2023-10-01 06:48:00,0.6315637564372304
2023-10-01 06:49:00,0.624894738567593
2023-10-01 06:50:00,0.6085479135207397
2023-10-01 06:51:00,0.6227109566809099
2023-10-01 06:52:00,0.6564380135022693
2023-10-01 06:53:00,0.6194551855311013
2023-10-01 06:54:00,0.6310406046455366
2023-10-01 06:55:00,0.643947143728167
2023-10-01 06:56:00,0.6208079676522649
2023-10-01 06:57:00,0.5918978226373134
2023-10-01 06:58:00,0.6048845849499839
2023-10-01 06:59:00,0.6146573728164221
2023-10-01 07:00:00,0.6490882911526705
2023-10-01 07:01:00,0.6023059478867048
2023-10-01 07:02:00,0.6219260717753216
2023-10-01 07:03:00,0.6209030805267802
2023-10-01 07:04:00,0.6209075720431098
2023-10-01 07:05:00,0.6047443865694506
2023-10-01 07:06:00,0.6272250740594421
2023-10-01 07:07:00,0.6300783036496791
2023-10-01 07:08:00,0.6479745848764757
2023-10-01 07:09:00,0.6339911578984895
2023-10-01 07:10:00,0.6084618130238861
2023-10-01 07:11:00,0.6509677660219271
2023-10-01 07:12:00,0.6427891801374019
2023-10-01 07:13:00,0.6393237751786235
2023-10-01 07:14:00,0.6147506818823182
2023-10-01 07:15:00,0.5790754479151703
2023-10-01 07:16:00,0.6231141595284173
2023-10-01 07:17:00,0.5906493029529892
2023-10-01 07:18:00,0.6026191020444547
2023-10-01 07:19:00,0.6309658531638375
2023-10-01 07:20:00,0.5511782709172502
2023-10-01 07:21:00,0.5767938239358426
2023-10-01 07:22:00,0.6346302790942191
2023-10-01 07:23:00,0.6072055720982652
2023-10-01 07:24:00,0.6454830054088405
2023-10-01 07:25:00,0.6033516794857415
2023-10-01 07:26:00,0.6306634999316048
2023-10-01 07:27:00,0.6451255548794229
2023-10-01 07:28:00,0.5962209775178121
2023-10-01 07:29:00,0.6293822632061561
2023-10-01 07:30:00,0.5904160011936561
2023-10-01 07:31:00,0.610389151684196
2023-10-01 07:32:00,0.5886532882835687
2023-10-01 07:33:00,0.5796351749759571
2023-10-01 07:34:00,0.5865484789130522
2023-10-01 07:35:00,0.6119406088137576
2023-10-01 07:36:00,0.5938252945341623
2023-10-01 07:37:00,0.5638067559663472
2023-10-01 07:38:00,0.6313870681255194
2023-10-01 07:39:00,0.5795394849268686
2023-10-01 07:40:00,0.5816043259880876
2023-10-01 07:41:00,0.5941758862366231
2023-10-01 07:42:00,0.5545117305614711
2023-10-01 07:43:00,0.6305453259529359
2023-10-01 07:44:00,0.5990235268867893
2023-10-01 07:45:00,0.5846167280371313
2023-10-01 07:46:00,0.616126958452019
2023-10-01 07:47:00,0.590786905478584
2023-10-01 07:48:00,0.6082043785053236
2023-10-01 07:49:00,0.5835476264724516
2023-10-01 07:50:00,0.5674809988510626
2023-10-01 07:51:00,0.6014124304270773
2023-10-01 07:52:00,0.6037052846269287
2023-10-01 07:53:00,0.5745641812282014
2023-10-01 07:54:00,0.5724458224214626
2023-10-01 07:55:00,0.5688270666191884
2023-10-01 07:56:00,0.5955867554437294
2023-10-01 07:57:00,0.5752211352899979
2023-10-01 07:58:00,0.5734284567738557
2023-10-01 07:59:00,0.5611068154415632
2023-10-01 08:00:00,0.6069179152012606
2023-10-01 08:01:00,0.5816597464170596
2023-10-01 08:02:00,0.544890900208802
2023-10-01 08:03:00,0.576831942364959
2023-10-01 08:04:00,0.6222783928660945
2023-10-01 08:05:00,0.5936784079745163
2023-10-01 08:06:00,0.5468306718469338
2023-10-01 08:07:00,0.6179230689867933
2023-10-01 08:08:00,0.5786267108317957
2023-10-01 08:09:00,0.5875336656546021
2023-10-01 08:10:00,0.6019275654683665
2023-10-01 08:11:00,0.5748559214938852
2023-10-01 08:12:00,0.5256933893237145
2023-10-01 08:13:00,0.5991210235606114
2023-10-01 08:14:00,0.6246128312030366
2023-10-01 08:15:00,0.558734909960886
2023-10-01 08:16:00,0.6163086157502489
2023-10-01 08:17:00,0.5912080759563538
2023-10-01 08:18:00,0.5766647124084948
2023-10-01 08:19:00,0.5890881664979406
2023-10-01 08:20:00,0.5992799492032749
2023-10-01 08:21:00,0.553064463200623
2023-10-01 08:22:00,0.5658569574598717
2023-10-01 08:23:00,0.5331627807287742
2023-10-01 08:24:00,0.5711764818194152
2023-10-01 08:25:00,0.5693496387716646
2023-10-01 08:26:00,0.5700430534581783
2023-10-01 08:27:00,0.5641622251259565
2023-10-01 08:28:00,0.5447020080800221
2023-10-01 08:29:00,0.5433032752769645
2023-10-01 08:30:00,0.5562136037876516
2023-10-01 08:31:00,0.573255499071278
2023-10-01 08:32:00,0.5725327937885178
2023-10-01 08:33:00,0.567659311319091
2023-10-01 08:34:00,0.5507571144693114
2023-10-01 08:35:00,0.5638876507865632
2023-10-01 08:36:00,0.5294057112284626
2023-10-01 08:37:00,0.5840482535241379
2023-10-01 08:38:00,0.5581529985810477
2023-10-01 08:39:00,0.5146553041169044
2023-10-01 08:40:00,0.5715855026019849
2023-10-01 08:41:00,0.5708696381253446
2023-10-01 08:42:00,0.5697166531457275
2023-10-01 08:43:00,0.5492461380946088
2023-10-01 08:44:00,0.5550090683010912
2023-10-01 08:45:00,0.5715119941621153
2023-10-01 08:46:00,0.5875446899478253
2023-10-01 08:47:00,0.5555719215428416
2023-10-01 08:48:00,0.5611249360982488
2023-10-01 08:49:00,0.5704215691906329
2023-10-01 08:50:00,0.5692390616462788
2023-10-01 08:51:00,0.5367485791049609
2023-10-01 08:52:00,0.5684672101255446
2023-10-01 08:53:00,0.5594414599529115
2023-10-01 08:54:00,0.5675563686860948
2023-10-01 08:55:00,0.5472291646959497
2023-10-01 08:56:00,0.5202129369434222
2023-10-01 08:57:00,0.5477130537336071
2023-10-01 08:58:00,0.5613407557314615
2023-10-01 08:59:00,0.574626312257983
2023-10-01 09:00:00,0.5602577846255608
2023-10-01 09:01:00,0.5478174399711904
2023-10-01 09:02:00,0.5711677414288148
2023-10-01 09:03:00,0.4927668929889712
2023-10-01 09:04:00,0.5240791915151024
2023-10-01 09:05:00,0.5442225305760259
2023-10-01 09:06:00,0.5350639067554168
2023-10-01 09:07:00,0.5563921118294084
2023-10-01 09:08:00,0.5432087565387791
2023-10-01 09:09:00,0.5520272631332703
2023-10-01 09:10:00,0.5541760124000743
2023-10-01 09:11:00,0.5492072194509797
2023-10-01 09:12:00,0.5350504942214045
2023-10-01 09:13:00,0.5754644615694665
2023-10-01 09:14:00,0.5563811734759956
2023-10-01 09:15:00,0.5662313678764729
2023-10-01 09:16:00,0.5446513721047952
2023-10-01 09:17:00,0.5442180959321543
2023-10-01 09:18:00,0.5449398255447152
2023-10-01 09:19:00,0.559271974153277
2023-10-01 09:20:00,0.5242741179632816
2023-10-01 09:21:00,0.5523116193136104
2023-10-01 09:22:00,0.5456332812284801
2023-10-01 09:23:00,0.5543933050757069
2023-10-01 09:24:00,0.5178037915067687
2023-10-01 09:25:00,0.5673911056563116
2023-10-01 09:26:00,0.5734460248113757
2023-10-01 09:27:00,0.5323524075473486
2023-10-01 09:28:00,0.5663905277698265
2023-10-01 09:29:00,0.5207464493521847
2023-10-01 09:30:00,0.5357327674390776
2023-10-01 09:31:00,0.5473708570697362
2023-10-01 09:32:00,0.55777831446694
2023-10-01 09:33:00,0.558976695324658
2023-10-01 09:34:00,0.572731312653803
2023-10-01 09:35:00,0.5462707737501457
2023-10-01 09:36:00,0.5512450005770695
2023-10-01 09:37:00,0.5296198281782036
2023-10-01 09:38:00,0.5432824991420422
2023-10-01 09:39:00,0.5701693817114751
2023-10-01 09:40:00,0.5549293132599373
2023-10-01 09:41:00,0.505300130785631
2023-10-01 09:42:00,0.5640009080583335
2023-10-01 09:43:00,0.5247653811153935
2023-10-01 09:44:00,0.5575856790628957
2023-10-01 09:45:00,0.515403566666838
2023-10-01 09:46:00,0.5527744837362047
2023-10-01 09:47:00,0.5631759627933965
2023-10-01 09:48:00,0.5475597209251751
2023-10-01 09:49:00,0.5499347849983535
2023-10-01 09:50:00,0.537707883618509
2023-10-01 09:51:00,0.5100799465976713
2023-10-01 09:52:00,0.5501698777868045
2023-10-01 09:53:00,0.5596436757709751
2023-10-01 09:54:00,0.5489151071171501
2023-10-01 09:55:00,0.5630661567103852
2023-10-01 09:56:00,0.5243068718565036
2023-10-01 09:57:00,0.5136535802795212
2023-10-01 09:58:00,0.5251437895334901
2023-10-01 09:59:00,0.5400569021199071
2023-10-01 10:00:00,0.5283792432527037
2023-10-01 10:01:00,0.511795400397609
2023-10-01 10:02:00,0.5275504810623034
2023-10-01 10:03:00,0.5103284473102061
2023-10-01 10:04:00,0.5218933615826711
2023-10-01 10:05:00,0.547969937104177
2023-10-01 10:06:00,0.4869127045813151
2023-10-01 10:07:00,0.525592502649515
2023-10-01 10:08:00,0.5238695763806352
2023-10-01 10:09:00,0.566730587167295
2023-10-01 10:10:00,0.492880760740928
2023-10-01 10:11:00,0.5431743223719379
2023-10-01 10:12:00,0.49703327275401477
2023-10-01 10:13:00,0.4979829358139417
2023-10-01 10:14:00,0.5357248198592424
2023-10-01 10:15:00,0.5421769308875325
2023-10-01 10:16:00,0.5109155245932845
2023-10-01 10:17:00,0.5069532894203427
2023-10-01 10:18:00,0.5144404179729186
2023-10-01 10:19:00,0.5579569877911267
2023-10-01 10:20:00,0.4905324748658406
2023-10-01 10:21:00,0.5324454823353955
2023-10-01 10:22:00,0.5159357503356158
2023-10-01 10:23:00,0.5019745590353968
2023-10-01 10:24:00,0.5476831493999461
2023-10-01 10:25:00,0.5286832374080246
2023-10-01 10:26:00,0.5012028396269876
2023-10-01 10:27:00,0.5232977566275621
2023-10-01 10:28:00,0.5063168445524893
2023-10-01 10:29:00,0.5333785285666081
2023-10-01 10:30:00,0.5251407760427192
2023-10-01 10:31:00,0.523881831768611
2023-10-01 10:32:00,0.50580915352631
2023-10-01 10:33:00,0.5369093225754665
2023-10-01 10:34:00,0.5688531977762361
2023-10-01 10:35:00,0.5079215659828326
2023-10-01 10:36:00,0.5264672644942113
2023-10-01 10:37:00,0.5499720036953696
2023-10-01 10:38:00,0.5358783730768923
